Time stamp,Experiment time,Phase,Time in Phase,Trial Number,Period Type,Time in Period,Fidelity,Model,FOV,Saturation,Quality Level,Resolution,ThreadSleep,FPS real,
31/01/2019 15:45:01.978,0.000998,adaptation PE,0.000998,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:02.070,0.0939266,adaptation PE,0.0939266,0,none,0,1,6,110,100,Q5,,0,10.11698,
31/01/2019 15:45:02.170,0.1938688,adaptation PE,0.1938688,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:02.271,0.2948093,adaptation PE,0.2948093,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:02.374,0.3977504,adaptation PE,0.3977504,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:02.474,0.4976939,adaptation PE,0.4976939,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:02.575,0.5976703,adaptation PE,0.5976703,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:02.676,0.6995786,adaptation PE,0.6995786,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:02.777,0.8003444,adaptation PE,0.8003444,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:02.878,0.9012861,adaptation PE,0.9012861,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:02.980,1.00223,break,0.0042284,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:03.081,1.104171,break,0.1051925,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:03.182,1.204115,break,0.2061134,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:03.283,1.307057,break,0.3080543,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:03.383,1.406998,break,0.4080185,0,none,0,1,6,110,100,Q5,,0,10.00757,
31/01/2019 15:45:03.485,1.50794,break,0.5099592,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:03.587,1.609883,break,0.6108812,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:03.689,1.711939,break,0.7129386,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:03.788,1.811882,break,0.812881,0,none,0,1,6,110,100,Q5,,0,10.00571,
31/01/2019 15:45:03.890,1.913877,break,0.9148762,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:03.991,2.01382,break,1.015818,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:04.091,2.114762,break,1.115761,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:04.192,2.215704,break,1.216704,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:04.294,2.316646,break,1.318645,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:04.394,2.416589,break,1.418588,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:04.496,2.519142,break,1.520141,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:04.596,2.620084,break,1.621083,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:04.697,2.721026,break,1.722026,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:04.798,2.821969,break,1.822968,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:04.899,2.922911,break,1.92391,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:05.001,3.024853,break,2.025852,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:05.102,3.125795,break,2.126794,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:05.203,3.225739,break,2.227737,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:05.304,3.32668,break,2.328679,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:05.408,3.430621,break,2.43162,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:05.507,3.529564,break,2.531563,0,none,0,1,6,110,100,Q5,,0,10.09911,
31/01/2019 15:45:05.610,3.632168,break,2.634166,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:05.710,3.73311,break,2.734109,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:05.811,3.834052,break,2.835052,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:05.912,3.934995,break,2.936993,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:06.012,4.035936,break,3.036936,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:06.113,4.136879,break,3.137878,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:06.214,4.236823,break,3.238821,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:06.316,4.338764,break,3.340762,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:06.417,4.440705,break,3.441705,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:06.518,4.541648,break,3.542647,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:06.619,4.641592,break,3.643589,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:06.722,4.745255,break,3.746254,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:06.824,4.846197,break,3.847197,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:06.930,4.947139,break,3.948139,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:07.025,5.048382,break,4.050083,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:07.125,5.149024,break,4.150023,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:07.227,5.249967,break,4.250966,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:07.327,5.350909,break,4.351908,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:07.428,5.451939,break,4.452938,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:07.531,5.553881,break,4.555901,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:07.630,5.652823,break,4.654845,0,none,0,1,6,110,100,Q5,,0,10.12051,
31/01/2019 15:45:07.731,5.753767,break,4.755789,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:07.832,5.854709,break,4.856728,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:07.934,5.956266,break,4.958252,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:08.035,6.057195,break,5.059216,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:08.136,6.159138,break,5.160158,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:08.236,6.259083,break,5.261102,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:08.337,6.360023,break,5.362022,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:08.438,6.460965,break,5.462965,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:08.539,6.561906,break,5.563907,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:08.640,6.66285,break,5.664849,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:08.742,6.765035,break,5.767034,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:08.842,6.864976,break,5.866976,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:08.944,6.967948,break,5.968921,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:09.044,7.067862,break,6.068883,0,none,0,1,6,110,100,Q5,,0,10.01426,
31/01/2019 15:45:09.145,7.168804,break,6.169803,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:09.247,7.270745,break,6.271767,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:09.347,7.370688,break,6.371711,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:09.448,7.471631,break,6.47263,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:09.550,7.57244,break,6.57446,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:09.650,7.672261,break,6.67428,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:09.751,7.775084,break,6.776108,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:09.852,7.875027,break,6.877027,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:09.954,7.977968,break,6.978969,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:10.054,8.076912,break,7.078912,0,none,0,1,6,110,100,Q5,,0,10.01317,
31/01/2019 15:45:10.155,8.178889,break,7.179853,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:10.256,8.279796,break,7.280796,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:10.357,8.380738,break,7.381849,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:10.458,8.481682,break,7.48268,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:10.559,8.582623,break,7.583622,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:10.661,8.683287,break,7.685307,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:10.763,8.785229,break,7.786251,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:10.863,8.885171,break,7.887171,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:10.966,8.986114,break,7.988134,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:11.065,9.087227,break,8.089246,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:11.166,9.188168,break,8.190189,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:11.267,9.290112,break,8.291132,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:11.367,9.391052,break,8.392074,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:11.469,9.491995,break,8.493016,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:11.569,9.592937,break,8.593944,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:11.670,9.693879,break,8.694902,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:11.772,9.794821,break,8.796822,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:11.873,9.895763,break,8.897763,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:11.975,9.997705,break,8.999724,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:12.076,10.09865,break,9.100647,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:12.177,10.19936,break,9.201386,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:12.278,10.30031,break,9.302306,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:12.379,10.40125,break,9.403271,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:12.479,10.50219,break,9.503204,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:12.580,10.60313,break,9.604134,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:12.681,10.70308,break,9.705097,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:12.781,10.80502,break,9.806046,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:12.882,10.90496,break,9.905961,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:12.984,11.00723,break,10.00825,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:13.085,11.10817,break,10.10919,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:13.186,11.20912,break,10.21014,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:13.287,11.31106,break,10.31206,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:13.387,11.41,break,10.412,0,none,0,1,6,110,100,Q5,,0,10.01188,
31/01/2019 15:45:13.488,11.51194,break,10.51294,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:13.589,11.61288,break,10.61388,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:13.690,11.71283,break,10.71483,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:13.792,11.81398,break,10.816,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:13.894,11.91628,break,10.91728,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:13.995,12.01823,break,11.01922,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:14.096,12.11916,break,11.12018,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:14.197,12.2201,break,11.22113,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:14.297,12.32005,break,11.32207,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:14.398,12.42099,break,11.42301,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:14.499,12.52193,break,11.52395,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:14.600,12.62387,break,11.6249,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:14.701,12.72482,break,11.72584,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:14.802,12.82576,break,11.82678,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:14.904,12.9267,break,11.9287,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:15.004,13.02664,break,12.02864,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:15.106,13.12858,break,12.12959,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:15.207,13.23018,break,12.23118,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:15.308,13.33113,break,12.33212,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:15.410,13.43306,break,12.4351,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:15.509,13.53301,break,12.53403,0,none,0,1,6,110,100,Q5,,0,10.10184,
31/01/2019 15:45:15.611,13.63495,break,12.63597,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:15.711,13.73389,break,12.73592,0,none,0,1,6,110,100,Q5,,0,10.02269,
31/01/2019 15:45:15.812,13.83584,break,12.83684,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:15.914,13.93778,break,12.9388,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:16.015,14.03772,break,13.03973,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:16.116,14.13866,break,13.14069,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:16.217,14.2396,break,13.24163,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:16.319,14.34121,break,13.34323,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:16.420,14.44215,break,13.44417,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:16.520,14.54409,break,13.54512,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:16.621,14.64503,break,13.64603,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:16.722,14.74498,break,13.74698,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:16.823,14.84592,break,13.84792,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:16.924,14.94786,break,13.9489,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:17.025,15.0488,break,14.04983,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:17.130,15.15374,break,14.15476,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:17.228,15.25169,break,14.25269,0,none,0,1,6,110,100,Q5,,0,10.20151,
31/01/2019 15:45:17.329,15.35163,break,14.35365,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:17.431,15.45358,break,14.4556,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:17.531,15.55409,break,14.55611,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:17.632,15.65503,break,14.65703,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:17.733,15.75597,break,14.75799,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:17.834,15.85692,break,14.85894,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:17.935,15.95786,break,14.95986,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:18.036,16.0598,break,15.06082,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:18.145,16.16074,break,15.16176,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:18.238,16.26169,break,15.26269,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:18.340,16.36263,break,15.36465,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:18.442,16.46431,break,15.46633,0,none,0,1,6,110,100,Q5,,0,10,
31/01/2019 15:45:18.542,16.56528,break,15.56681,0,none,0,1,6,110,100,Q5,,0,10,
