Time stamp,Experiment time,Phase,Time in Phase,Period Type,Time in Period,Fidelity,FOV
22/01/2019 15:21:13.322,16.28035,intervention,15.28035,sustain high,0.2803478,1,110
22/01/2019 15:21:13.337,16.29485,intervention,15.29485,sustain high,0.2948513,1,110
22/01/2019 15:21:13.352,16.31011,intervention,15.31011,sustain high,0.3101082,1,110
22/01/2019 15:21:13.354,16.3128,intervention,15.3128,sustain high,0.3127995,1,110
22/01/2019 15:21:13.369,16.32755,intervention,15.32755,sustain high,0.3275471,1,110
22/01/2019 15:21:13.372,16.33039,intervention,15.33039,sustain high,0.3303928,1,110
22/01/2019 15:21:13.386,16.3443,intervention,15.3443,sustain high,0.3442974,1,110
22/01/2019 15:21:13.402,16.36007,intervention,15.36007,sustain high,0.3600712,1,110
22/01/2019 15:21:13.404,16.36274,intervention,15.36274,sustain high,0.3627396,1,110
22/01/2019 15:21:13.420,16.37763,intervention,15.37763,sustain high,0.3776302,1,110
22/01/2019 15:21:13.422,16.38071,intervention,15.38071,sustain high,0.3807106,1,110
22/01/2019 15:21:13.436,16.39409,intervention,15.39409,sustain high,0.3940887,1,110
22/01/2019 15:21:13.452,16.41011,intervention,15.41011,sustain high,0.4101124,1,110
22/01/2019 15:21:13.455,16.41281,intervention,15.41281,sustain high,0.4128056,1,110
22/01/2019 15:21:13.469,16.42667,intervention,15.42667,sustain high,0.4266663,1,110
22/01/2019 15:21:13.471,16.42942,intervention,15.42942,sustain high,0.4294224,1,110
22/01/2019 15:21:13.486,16.44426,intervention,15.44426,sustain high,0.4442635,1,110
22/01/2019 15:21:13.501,16.45924,intervention,15.45924,sustain high,0.4592381,1,110
22/01/2019 15:21:13.504,16.46187,intervention,15.46187,sustain high,0.4618702,1,110
22/01/2019 15:21:13.519,16.47669,intervention,15.47669,sustain high,0.4766941,1,110
22/01/2019 15:21:13.521,16.47961,intervention,15.47961,sustain high,0.4796085,1,110
22/01/2019 15:21:13.536,16.49365,intervention,15.49365,sustain high,0.4936523,1,110
22/01/2019 15:21:13.551,16.50911,intervention,15.50911,sustain high,0.5091057,1,110
22/01/2019 15:21:13.554,16.51182,intervention,15.51182,sustain high,0.5118217,1,110
22/01/2019 15:21:13.569,16.52664,intervention,15.52664,sustain high,0.5266418,1,110
22/01/2019 15:21:13.571,16.52954,intervention,15.52954,sustain high,0.5295353,1,110
22/01/2019 15:21:13.585,16.54326,intervention,15.54326,sustain high,0.5432625,1,110
22/01/2019 15:21:13.601,16.55909,intervention,15.55909,sustain high,0.5590858,1,110
22/01/2019 15:21:13.604,16.56208,intervention,15.56208,sustain high,0.5620804,1,110
22/01/2019 15:21:13.618,16.57597,intervention,15.57597,sustain high,0.5759716,1,110
22/01/2019 15:21:13.621,16.57891,intervention,15.57891,sustain high,0.5789089,1,110
22/01/2019 15:21:13.635,16.59347,intervention,15.59347,sustain high,0.5934658,1,110
22/01/2019 15:21:13.650,16.60852,intervention,15.60852,sustain high,0.6085186,1,110
22/01/2019 15:21:13.654,16.61148,intervention,15.61148,sustain high,0.6114788,1,110
22/01/2019 15:21:13.668,16.62585,intervention,15.62585,sustain high,0.6258488,1,110
22/01/2019 15:21:13.671,16.62855,intervention,15.62855,sustain high,0.6285477,1,110
22/01/2019 15:21:13.685,16.64356,intervention,15.64356,sustain high,0.6435585,1,110
22/01/2019 15:21:13.700,16.65819,intervention,15.65819,sustain high,0.6581917,1,110
22/01/2019 15:21:13.703,16.66094,intervention,15.66094,sustain high,0.660944,1,110
22/01/2019 15:21:13.718,16.67582,intervention,15.67582,sustain high,0.6758175,1,110
22/01/2019 15:21:13.721,16.67881,intervention,15.67881,sustain high,0.6788139,1,110
22/01/2019 15:21:13.734,16.69255,intervention,15.69255,sustain high,0.6925468,1,110
22/01/2019 15:21:13.750,16.70816,intervention,15.70816,sustain high,0.7081585,1,110
22/01/2019 15:21:13.753,16.71105,intervention,15.71105,sustain high,0.7110519,1,110
22/01/2019 15:21:13.768,16.72538,intervention,15.72538,sustain high,0.725378,1,110
22/01/2019 15:21:13.784,16.74172,intervention,15.74172,sustain high,0.7417183,1,110
22/01/2019 15:21:13.787,16.74461,intervention,15.74461,sustain high,0.7446136,1,110
22/01/2019 15:21:13.800,16.75831,intervention,15.75831,sustain high,0.7583103,1,110
22/01/2019 15:21:13.816,16.77387,intervention,15.77387,sustain high,0.7738743,1,110
22/01/2019 15:21:13.826,16.78373,intervention,15.78373,sustain high,0.7837334,1,110
22/01/2019 15:21:13.829,16.78677,intervention,15.78677,sustain high,0.786768,1,110
22/01/2019 15:21:13.841,16.79938,intervention,15.79938,sustain high,0.7993755,1,110
22/01/2019 15:21:13.844,16.80207,intervention,15.80207,sustain high,0.8020706,1,110
22/01/2019 15:21:13.859,16.81658,intervention,15.81658,sustain high,0.8165779,1,110
22/01/2019 15:21:13.861,16.81941,intervention,15.81941,sustain high,0.8194103,1,110
22/01/2019 15:21:13.876,16.83416,intervention,15.83416,sustain high,0.8341618,1,110
22/01/2019 15:21:13.891,16.84906,intervention,15.84906,sustain high,0.849062,1,110
22/01/2019 15:21:13.894,16.85186,intervention,15.85186,sustain high,0.85186,1,110
22/01/2019 15:21:13.909,16.86647,intervention,15.86647,sustain high,0.8664665,1,110
22/01/2019 15:21:13.911,16.86923,intervention,15.86923,sustain high,0.8692265,1,110
22/01/2019 15:21:13.926,16.88416,intervention,15.88416,sustain high,0.8841629,1,110
22/01/2019 15:21:13.941,16.89896,intervention,15.89896,sustain high,0.8989563,1,110
22/01/2019 15:21:13.944,16.90182,intervention,15.90182,sustain high,0.9018211,1,110
22/01/2019 15:21:13.958,16.91607,intervention,15.91607,sustain high,0.916069,1,110
22/01/2019 15:21:13.961,16.91874,intervention,15.91874,sustain high,0.9187355,1,110
22/01/2019 15:21:13.975,16.93309,intervention,15.93309,sustain high,0.9330864,1,110
22/01/2019 15:21:13.991,16.94911,intervention,15.94911,sustain high,0.9491138,1,110
22/01/2019 15:21:13.994,16.95184,intervention,15.95184,sustain high,0.9518433,1,110
22/01/2019 15:21:14.008,16.96575,intervention,15.96575,sustain high,0.9657478,1,110
22/01/2019 15:21:14.011,16.96861,intervention,15.96861,sustain high,0.968605,1,110
22/01/2019 15:21:14.025,16.98325,intervention,15.98325,sustain high,0.9832458,1,110
22/01/2019 15:21:14.041,16.99843,intervention,15.99843,sustain high,0.9984264,1,110
22/01/2019 15:21:14.043,17.00118,control,0.001178741,none,0.9984264,1,110
22/01/2019 15:21:14.057,17.01556,control,0.01556015,none,0.9984264,1,110
22/01/2019 15:21:14.072,17.03098,control,0.03098488,none,0.9984264,1,110
22/01/2019 15:21:14.074,17.03289,control,0.03288841,none,0.9984264,1,110
22/01/2019 15:21:14.090,17.04901,control,0.04900742,none,0.9984264,1,110
22/01/2019 15:21:14.092,17.05086,control,0.05085564,none,0.9984264,1,110
22/01/2019 15:21:14.107,17.06557,control,0.06557083,none,0.9984264,1,110
22/01/2019 15:21:14.122,17.08061,control,0.08061409,none,0.9984264,1,110
22/01/2019 15:21:14.124,17.08278,control,0.08277512,none,0.9984264,1,110
22/01/2019 15:21:14.139,17.09796,control,0.09796143,none,0.9984264,1,110
22/01/2019 15:21:14.141,17.0998,control,0.0997982,none,0.9984264,1,110
22/01/2019 15:21:14.157,17.11518,control,0.1151848,none,0.9984264,1,110
22/01/2019 15:21:14.172,17.13045,control,0.1304474,none,0.9984264,1,110
22/01/2019 15:21:14.174,17.13229,control,0.1322861,none,0.9984264,1,110
22/01/2019 15:21:14.189,17.14771,control,0.1477108,none,0.9984264,1,110
22/01/2019 15:21:14.191,17.14964,control,0.149641,none,0.9984264,1,110
22/01/2019 15:21:14.206,17.16476,control,0.1647625,none,0.9984264,1,110
22/01/2019 15:21:14.222,17.18057,control,0.1805687,none,0.9984264,1,110
22/01/2019 15:21:14.224,17.18245,control,0.1824532,none,0.9984264,1,110
22/01/2019 15:21:14.239,17.19733,control,0.1973286,none,0.9984264,1,110
22/01/2019 15:21:14.241,17.19937,control,0.1993656,none,0.9984264,1,110
22/01/2019 15:21:14.256,17.21485,control,0.2148514,none,0.9984264,1,110
22/01/2019 15:21:14.272,17.23005,control,0.2300472,none,0.9984264,1,110
22/01/2019 15:21:14.273,17.23192,control,0.2319202,none,0.9984264,1,110
22/01/2019 15:21:14.289,17.24719,control,0.2471867,none,0.9984264,1,110
22/01/2019 15:21:14.291,17.24914,control,0.2491398,none,0.9984264,1,110
22/01/2019 15:21:14.306,17.26488,control,0.2648773,none,0.9984264,1,110
22/01/2019 15:21:14.321,17.27964,control,0.2796421,none,0.9984264,1,110
22/01/2019 15:21:14.323,17.28156,control,0.281559,none,0.9984264,1,110
22/01/2019 15:21:14.339,17.29729,control,0.2972946,none,0.9984264,1,110
22/01/2019 15:21:14.341,17.29912,control,0.2991238,none,0.9984264,1,110
22/01/2019 15:21:14.356,17.31418,control,0.3141785,none,0.9984264,1,110
22/01/2019 15:21:14.371,17.32969,control,0.329689,none,0.9984264,1,110
22/01/2019 15:21:14.373,17.33164,control,0.3316441,none,0.9984264,1,110
22/01/2019 15:21:14.388,17.3466,control,0.3466034,none,0.9984264,1,110
22/01/2019 15:21:14.390,17.34849,control,0.3484936,none,0.9984264,1,110
22/01/2019 15:21:14.405,17.36377,control,0.3637714,none,0.9984264,1,110
22/01/2019 15:21:14.421,17.37968,control,0.3796768,none,0.9984264,1,110
22/01/2019 15:21:14.423,17.38155,control,0.3815517,none,0.9984264,1,110
22/01/2019 15:21:14.438,17.39635,control,0.396347,none,0.9984264,1,110
22/01/2019 15:21:14.440,17.39826,control,0.3982563,none,0.9984264,1,110
22/01/2019 15:21:14.456,17.41395,control,0.4139462,none,0.9984264,1,110
22/01/2019 15:21:14.471,17.42889,control,0.4288883,none,0.9984264,1,110
22/01/2019 15:21:14.473,17.43092,control,0.4309216,none,0.9984264,1,110
22/01/2019 15:21:14.488,17.44636,control,0.4463577,none,0.9984264,1,110
22/01/2019 15:21:14.490,17.44839,control,0.448391,none,0.9984264,1,110
22/01/2019 15:21:14.505,17.46343,control,0.4634285,none,0.9984264,1,110
22/01/2019 15:21:14.521,17.47959,control,0.4795933,none,0.9984264,1,110
22/01/2019 15:21:14.523,17.48151,control,0.4815102,none,0.9984264,1,110
22/01/2019 15:21:14.538,17.49613,control,0.4961319,none,0.9984264,1,110
22/01/2019 15:21:14.540,17.4981,control,0.4980984,none,0.9984264,1,110
22/01/2019 15:21:14.555,17.51302,control,0.5130234,none,0.9984264,1,110
22/01/2019 15:21:14.570,17.52878,control,0.52878,none,0.9984264,1,110
22/01/2019 15:21:14.571,17.5307,control,0.5306969,none,0.9984264,1,110
22/01/2019 15:21:14.586,17.54567,control,0.5456734,none,0.9984264,1,110
22/01/2019 15:21:14.603,17.5612,control,0.5612011,none,0.9984264,1,110
22/01/2019 15:21:14.604,17.56323,control,0.5632324,none,0.9984264,1,110
22/01/2019 15:21:14.619,17.57818,control,0.5781765,none,0.9984264,1,110
22/01/2019 15:21:14.621,17.58002,control,0.5800209,none,0.9984264,1,110
22/01/2019 15:21:14.636,17.59552,control,0.5955162,none,0.9984264,1,110
22/01/2019 15:21:14.652,17.6108,control,0.6107998,none,0.9984264,1,110
22/01/2019 15:21:14.654,17.61284,control,0.6128407,none,0.9984264,1,110
22/01/2019 15:21:14.669,17.6279,control,0.6278954,none,0.9984264,1,110
22/01/2019 15:21:14.671,17.62985,control,0.6298542,none,0.9984264,1,110
22/01/2019 15:21:14.686,17.64546,control,0.6454563,none,0.9984264,1,110
22/01/2019 15:21:14.701,17.66049,control,0.66049,none,0.9984264,1,110
22/01/2019 15:21:14.703,17.66241,control,0.6624146,none,0.9984264,1,110
22/01/2019 15:21:14.719,17.6779,control,0.6779041,none,0.9984264,1,110
22/01/2019 15:21:14.721,17.68006,control,0.6800575,none,0.9984264,1,110
22/01/2019 15:21:14.736,17.69544,control,0.6954441,none,0.9984264,1,110
22/01/2019 15:21:14.751,17.71016,control,0.7101631,none,0.9984264,1,110
22/01/2019 15:21:14.753,17.71212,control,0.7121181,none,0.9984264,1,110
22/01/2019 15:21:14.769,17.72758,control,0.7275848,none,0.9984264,1,110
22/01/2019 15:21:14.771,17.72962,control,0.7296238,none,0.9984264,1,110
22/01/2019 15:21:14.786,17.74455,control,0.7445488,none,0.9984264,1,110
22/01/2019 15:21:14.801,17.76001,control,0.760006,none,0.9984264,1,110
22/01/2019 15:21:14.803,17.76194,control,0.7619381,none,0.9984264,1,110
22/01/2019 15:21:14.818,17.77725,control,0.7772522,none,0.9984264,1,110
22/01/2019 15:21:14.820,17.77907,control,0.7790737,none,0.9984264,1,110
22/01/2019 15:21:14.835,17.79443,control,0.7944279,none,0.9984264,1,110
22/01/2019 15:21:14.851,17.80968,control,0.8096809,none,0.9984264,1,110
22/01/2019 15:21:14.853,17.81159,control,0.8115921,none,0.9984264,1,110
22/01/2019 15:21:14.868,17.82709,control,0.8270893,none,0.9984264,1,110
22/01/2019 15:21:14.870,17.82916,control,0.8291645,none,0.9984264,1,110
22/01/2019 15:21:14.885,17.84436,control,0.8443565,none,0.9984264,1,110
22/01/2019 15:21:14.900,17.85942,control,0.8594151,none,0.9984264,1,110
22/01/2019 15:21:14.902,17.86132,control,0.8613186,none,0.9984264,1,110
22/01/2019 15:21:14.918,17.87679,control,0.8767872,none,0.9984264,1,110
22/01/2019 15:21:14.920,17.87882,control,0.8788223,none,0.9984264,1,110
22/01/2019 15:21:14.936,17.89441,control,0.8944092,none,0.9984264,1,110
22/01/2019 15:21:14.950,17.90936,control,0.9093609,none,0.9984264,1,110
22/01/2019 15:21:14.952,17.91126,control,0.9112625,none,0.9984264,1,110
22/01/2019 15:21:14.968,17.92668,control,0.9266834,none,0.9984264,1,110
22/01/2019 15:21:14.970,17.92859,control,0.9285851,none,0.9984264,1,110
22/01/2019 15:21:14.985,17.94352,control,0.9435196,none,0.9984264,1,110
22/01/2019 15:21:15.000,17.95904,control,0.9590397,none,0.9984264,1,110
22/01/2019 15:21:15.002,17.96107,control,0.9610691,none,0.9984264,1,110
22/01/2019 15:21:15.017,17.97614,control,0.9761372,none,0.9984264,1,110
22/01/2019 15:21:15.019,17.9781,control,0.9781036,none,0.9984264,1,110
22/01/2019 15:21:15.035,17.99345,control,0.9934521,none,0.9984264,1,110
