Time stamp,Experiment time,Phase,Time in Phase,Period Type,Time in Period,Fidelity,Model,FOV,Saturation,FPS target,FPS real
25/01/2019 14:47:17.191,0.01075363,adaptation,0.01075363,none,0,1,5,110,100,90,15.05176
25/01/2019 14:47:17.239,0.05904198,adaptation,0.05904198,none,0,1,5,110,100,90,15.05176
25/01/2019 14:47:17.240,0.06100655,adaptation,0.06100655,none,0,1,5,110,100,90,15.05176
25/01/2019 14:47:17.242,0.06281281,adaptation,0.06281281,none,0,1,5,110,100,90,15.05176
25/01/2019 14:47:17.244,0.06492805,adaptation,0.06492805,none,0,1,5,110,100,90,15.05176
25/01/2019 14:47:17.246,0.06697273,adaptation,0.06697273,none,0,1,5,110,100,90,15.05176
25/01/2019 14:47:17.248,0.06890869,adaptation,0.06890869,none,0,1,5,110,100,90,15.05176
25/01/2019 14:47:17.250,0.07091331,adaptation,0.07091331,none,0,1,5,110,100,90,15.05176
25/01/2019 14:47:17.306,0.1263103,adaptation,0.1263103,none,0,1,5,110,100,90,14.14293
25/01/2019 14:47:17.308,0.1283226,adaptation,0.1283226,none,0,1,5,110,100,90,14.14293
25/01/2019 14:47:17.310,0.1302166,adaptation,0.1302166,none,0,1,5,110,100,90,14.14293
25/01/2019 14:47:17.312,0.1320724,adaptation,0.1320724,none,0,1,5,110,100,90,14.14293
25/01/2019 14:47:17.314,0.1340141,adaptation,0.1340141,none,0,1,5,110,100,90,14.14293
25/01/2019 14:47:17.315,0.1359501,adaptation,0.1359501,none,0,1,5,110,100,90,14.14293
25/01/2019 14:47:17.372,0.1920795,adaptation,0.1920795,none,0,1,5,110,100,90,14.82975
25/01/2019 14:47:17.374,0.1942921,adaptation,0.1942921,none,0,1,5,110,100,90,14.82975
25/01/2019 14:47:17.376,0.1961155,adaptation,0.1961155,none,0,1,5,110,100,90,14.82975
25/01/2019 14:47:17.378,0.1981106,adaptation,0.1981106,none,0,1,5,110,100,90,14.82975
25/01/2019 14:47:17.380,0.2000046,adaptation,0.2000046,none,0,1,5,110,100,90,14.82975
25/01/2019 14:47:17.382,0.2019634,adaptation,0.2019634,none,0,1,5,110,100,90,14.82975
25/01/2019 14:47:17.383,0.2039242,adaptation,0.2039242,none,0,1,5,110,100,90,14.82975
25/01/2019 14:47:17.436,0.2560558,adaptation,0.2560558,none,0,1,5,110,100,90,14.95238
25/01/2019 14:47:17.438,0.2579803,adaptation,0.2579803,none,0,1,5,110,100,90,14.95238
25/01/2019 14:47:17.440,0.2599945,adaptation,0.2599945,none,0,1,5,110,100,90,14.95238
25/01/2019 14:47:17.442,0.2619839,adaptation,0.2619839,none,0,1,5,110,100,90,14.95238
25/01/2019 14:47:17.443,0.2639122,adaptation,0.2639122,none,0,1,5,110,100,90,14.95238
25/01/2019 14:47:17.445,0.2658558,adaptation,0.2658558,none,0,1,5,110,100,90,14.95238
25/01/2019 14:47:17.498,0.3185349,adaptation,0.3185349,none,0,1,5,110,100,90,15.7065
25/01/2019 14:47:17.500,0.3206005,adaptation,0.3206005,none,0,1,5,110,100,90,15.7065
25/01/2019 14:47:17.502,0.3225937,adaptation,0.3225937,none,0,1,5,110,100,90,15.7065
25/01/2019 14:47:17.504,0.3245773,adaptation,0.3245773,none,0,1,5,110,100,90,15.7065
25/01/2019 14:47:17.506,0.3264961,adaptation,0.3264961,none,0,1,5,110,100,90,15.7065
25/01/2019 14:47:17.508,0.3283863,adaptation,0.3283863,none,0,1,5,110,100,90,15.7065
25/01/2019 14:47:17.510,0.3303089,adaptation,0.3303089,none,0,1,5,110,100,90,15.7065
25/01/2019 14:47:17.563,0.3829041,adaptation,0.3829041,none,0,1,5,110,100,90,15.84196
25/01/2019 14:47:17.564,0.3848076,adaptation,0.3848076,none,0,1,5,110,100,90,15.84196
25/01/2019 14:47:17.566,0.386713,adaptation,0.386713,none,0,1,5,110,100,90,15.84196
25/01/2019 14:47:17.568,0.3885841,adaptation,0.3885841,none,0,1,5,110,100,90,15.84196
25/01/2019 14:47:17.570,0.3904934,adaptation,0.3904934,none,0,1,5,110,100,90,15.84196
25/01/2019 14:47:17.572,0.3924484,adaptation,0.3924484,none,0,1,5,110,100,90,15.84196
25/01/2019 14:47:17.624,0.4450645,adaptation,0.4450645,none,0,1,5,110,100,90,15.79218
25/01/2019 14:47:17.626,0.447113,adaptation,0.447113,none,0,1,5,110,100,90,15.79218
25/01/2019 14:47:17.628,0.4490337,adaptation,0.4490337,none,0,1,5,110,100,90,15.79218
25/01/2019 14:47:17.630,0.4510994,adaptation,0.4510994,none,0,1,5,110,100,90,15.79218
25/01/2019 14:47:17.632,0.4530354,adaptation,0.4530354,none,0,1,5,110,100,90,15.79218
25/01/2019 14:47:17.634,0.4549637,adaptation,0.4549637,none,0,1,5,110,100,90,15.79218
25/01/2019 14:47:17.687,0.5083904,adaptation,0.5083904,none,0,1,5,110,100,90,15.98384
25/01/2019 14:47:17.689,0.5104694,adaptation,0.5104694,none,0,1,5,110,100,90,15.98384
25/01/2019 14:47:17.691,0.5124493,adaptation,0.5124493,none,0,1,5,110,100,90,15.98384
25/01/2019 14:47:17.693,0.5145435,adaptation,0.5145435,none,0,1,5,110,100,90,15.98384
25/01/2019 14:47:17.695,0.5166054,adaptation,0.5166054,none,0,1,5,110,100,90,15.98384
25/01/2019 14:47:17.697,0.5185337,adaptation,0.5185337,none,0,1,5,110,100,90,15.98384
25/01/2019 14:47:17.699,0.5206108,adaptation,0.5206108,none,0,1,5,110,100,90,15.98384
25/01/2019 14:47:17.752,0.5732613,adaptation,0.5732613,none,0,1,5,110,100,90,15.68374
25/01/2019 14:47:17.754,0.5752449,adaptation,0.5752449,none,0,1,5,110,100,90,15.68374
25/01/2019 14:47:17.756,0.5772514,adaptation,0.5772514,none,0,1,5,110,100,90,15.68374
25/01/2019 14:47:17.758,0.5791721,adaptation,0.5791721,none,0,1,5,110,100,90,15.68374
25/01/2019 14:47:17.760,0.5811539,adaptation,0.5811539,none,0,1,5,110,100,90,15.68374
25/01/2019 14:47:17.763,0.5833473,adaptation,0.5833473,none,0,1,5,110,100,90,15.68374
25/01/2019 14:47:17.815,0.6358185,adaptation,0.6358185,none,0,1,5,110,100,90,15.64074
25/01/2019 14:47:17.817,0.6378117,adaptation,0.6378117,none,0,1,5,110,100,90,15.64074
25/01/2019 14:47:17.819,0.6396523,adaptation,0.6396523,none,0,1,5,110,100,90,15.64074
25/01/2019 14:47:17.821,0.6416283,adaptation,0.6416283,none,0,1,5,110,100,90,15.64074
25/01/2019 14:47:17.823,0.6435757,adaptation,0.6435757,none,0,1,5,110,100,90,15.64074
25/01/2019 14:47:17.825,0.6456013,adaptation,0.6456013,none,0,1,5,110,100,90,15.64074
25/01/2019 14:47:17.877,0.6981049,adaptation,0.6981049,none,0,1,5,110,100,90,15.86803
25/01/2019 14:47:17.879,0.70014,adaptation,0.70014,none,0,1,5,110,100,90,15.86803
25/01/2019 14:47:17.881,0.7021408,adaptation,0.7021408,none,0,1,5,110,100,90,15.86803
25/01/2019 14:47:17.883,0.7040844,adaptation,0.7040844,none,0,1,5,110,100,90,15.86803
25/01/2019 14:47:17.885,0.7060261,adaptation,0.7060261,none,0,1,5,110,100,90,15.86803
25/01/2019 14:47:17.887,0.7078629,adaptation,0.7078629,none,0,1,5,110,100,90,15.86803
25/01/2019 14:47:17.889,0.7097187,adaptation,0.7097187,none,0,1,5,110,100,90,15.86803
25/01/2019 14:47:17.942,0.7626438,adaptation,0.7626438,none,0,1,5,110,100,90,15.87937
25/01/2019 14:47:17.944,0.7646408,adaptation,0.7646408,none,0,1,5,110,100,90,15.87937
25/01/2019 14:47:17.946,0.7664661,adaptation,0.7664661,none,0,1,5,110,100,90,15.87937
25/01/2019 14:47:17.948,0.7684174,adaptation,0.7684174,none,0,1,5,110,100,90,15.87937
25/01/2019 14:47:17.950,0.7701931,adaptation,0.7701931,none,0,1,5,110,100,90,15.87937
25/01/2019 14:47:17.951,0.7721367,adaptation,0.7721367,none,0,1,5,110,100,90,15.87937
25/01/2019 14:47:18.004,0.8245678,adaptation,0.8245678,none,0,1,5,110,100,90,15.78514
25/01/2019 14:47:18.006,0.8265095,adaptation,0.8265095,none,0,1,5,110,100,90,15.78514
25/01/2019 14:47:18.008,0.8284454,adaptation,0.8284454,none,0,1,5,110,100,90,15.78514
25/01/2019 14:47:18.010,0.8303089,adaptation,0.8303089,none,0,1,5,110,100,90,15.78514
25/01/2019 14:47:18.011,0.8321209,adaptation,0.8321209,none,0,1,5,110,100,90,15.78514
25/01/2019 14:47:18.014,0.8341446,adaptation,0.8341446,none,0,1,5,110,100,90,15.78514
25/01/2019 14:47:18.068,0.8881836,adaptation,0.8881836,none,0,1,5,110,100,90,16.02469
25/01/2019 14:47:18.070,0.8901901,adaptation,0.8901901,none,0,1,5,110,100,90,16.02469
25/01/2019 14:47:18.071,0.8920212,adaptation,0.8920212,none,0,1,5,110,100,90,16.02469
25/01/2019 14:47:18.073,0.8939781,adaptation,0.8939781,none,0,1,5,110,100,90,16.02469
25/01/2019 14:47:18.075,0.8958931,adaptation,0.8958931,none,0,1,5,110,100,90,16.02469
25/01/2019 14:47:18.077,0.8978539,adaptation,0.8978539,none,0,1,5,110,100,90,16.02469
25/01/2019 14:47:18.079,0.8996849,adaptation,0.8996849,none,0,1,5,110,100,90,16.02469
25/01/2019 14:47:18.133,0.9536495,adaptation,0.9536495,none,0,1,5,110,100,90,15.64524
25/01/2019 14:47:18.135,0.9557095,adaptation,0.9557095,none,0,1,5,110,100,90,15.64524
25/01/2019 14:47:18.137,0.9577389,adaptation,0.9577389,none,0,1,5,110,100,90,15.64524
25/01/2019 14:47:18.139,0.959837,adaptation,0.959837,none,0,1,5,110,100,90,15.64524
25/01/2019 14:47:18.141,0.9617157,adaptation,0.9617157,none,0,1,5,110,100,90,15.64524
25/01/2019 14:47:18.143,0.9636765,adaptation,0.9636765,none,0,1,5,110,100,90,15.64524
25/01/2019 14:47:18.201,1.0158,intervention,0.01580048,decay,0.01580048,0.99,4,109.26,99,89,15.56813
25/01/2019 14:47:18.204,1.02367,intervention,0.0236702,decay,0.0236702,0.98,4,108.52,98,88,15.56813
25/01/2019 14:47:18.207,1.026634,intervention,0.02663422,decay,0.02663422,0.98,4,108.52,98,88,15.56813
25/01/2019 14:47:18.210,1.029579,intervention,0.02957916,decay,0.02957916,0.98,4,108.52,98,88,15.56813
25/01/2019 14:47:18.213,1.032511,intervention,0.03251076,decay,0.03251076,0.98,4,108.52,98,88,15.56813
25/01/2019 14:47:18.216,1.035559,intervention,0.0355587,decay,0.0355587,0.98,4,108.52,98,88,15.56813
25/01/2019 14:47:18.268,1.087183,intervention,0.087183,decay,0.087183,0.95,4,106.31,95,87,15.79552
25/01/2019 14:47:18.271,1.090658,intervention,0.09065819,decay,0.09065819,0.95,4,106.31,95,87,15.79552
25/01/2019 14:47:18.274,1.093472,intervention,0.09347153,decay,0.09347153,0.95,4,106.31,95,87,15.79552
25/01/2019 14:47:18.276,1.096182,intervention,0.09618187,decay,0.09618187,0.95,4,106.31,95,87,15.79552
25/01/2019 14:47:18.279,1.099016,intervention,0.09901619,decay,0.09901619,0.95,4,106.31,95,87,15.79552
25/01/2019 14:47:18.282,1.101778,intervention,0.101778,decay,0.101778,0.94,4,105.57,94,86,15.79552
25/01/2019 14:47:18.285,1.104607,intervention,0.1046066,decay,0.1046066,0.94,4,105.57,94,86,15.79552
25/01/2019 14:47:18.288,1.107475,intervention,0.1074753,decay,0.1074753,0.94,4,105.57,94,86,15.79552
25/01/2019 14:47:18.345,1.164326,intervention,0.1643257,decay,0.1643257,0.91,4,103.36,91,84,13.91388
25/01/2019 14:47:18.348,1.167261,intervention,0.1672611,decay,0.1672611,0.91,4,103.36,91,84,13.91388
25/01/2019 14:47:18.351,1.170057,intervention,0.1700573,decay,0.1700573,0.91,4,103.36,91,84,13.91388
25/01/2019 14:47:18.354,1.173313,intervention,0.1733131,decay,0.1733131,0.91,4,103.36,91,84,13.91388
25/01/2019 14:47:18.356,1.176035,intervention,0.1760349,decay,0.1760349,0.91,4,103.36,91,84,13.91388
25/01/2019 14:47:18.359,1.178759,intervention,0.1787586,decay,0.1787586,0.91,4,103.36,91,84,13.91388
25/01/2019 14:47:18.362,1.181355,intervention,0.1813545,decay,0.1813545,0.9,4,102.62,90,84,13.91388
25/01/2019 14:47:18.426,1.245331,intervention,0.2453308,decay,0.2453308,0.87,4,100.41,87,82,13.20638
25/01/2019 14:47:18.429,1.24848,intervention,0.2484798,decay,0.2484798,0.87,4,100.41,87,82,13.20638
25/01/2019 14:47:18.432,1.251215,intervention,0.251215,decay,0.251215,0.87,4,100.41,87,82,13.20638
25/01/2019 14:47:18.434,1.253927,intervention,0.2539272,decay,0.2539272,0.87,4,100.41,87,82,13.20638
25/01/2019 14:47:18.437,1.256626,intervention,0.2566261,decay,0.2566261,0.87,4,100.41,87,82,13.20638
25/01/2019 14:47:18.440,1.259356,intervention,0.2593555,decay,0.2593555,0.87,4,100.41,87,82,13.20638
25/01/2019 14:47:18.442,1.262136,intervention,0.2621365,decay,0.2621365,0.86,4,99.68,86,81,13.20638
25/01/2019 14:47:18.445,1.265043,intervention,0.2650433,decay,0.2650433,0.86,4,99.68,86,81,13.20638
25/01/2019 14:47:18.509,1.328365,intervention,0.3283653,decay,0.3283653,0.83,4,97.47,83,79,12.2326
25/01/2019 14:47:18.512,1.33172,intervention,0.3317204,decay,0.3317204,0.83,4,97.47,83,79,12.2326
25/01/2019 14:47:18.515,1.334497,intervention,0.3344975,decay,0.3344975,0.83,4,97.47,83,79,12.2326
25/01/2019 14:47:18.518,1.337288,intervention,0.3372879,decay,0.3372879,0.83,4,97.47,83,79,12.2326
25/01/2019 14:47:18.520,1.340006,intervention,0.3400059,decay,0.3400059,0.82,4,96.73,82,79,12.2326
25/01/2019 14:47:18.523,1.342747,intervention,0.3427467,decay,0.3427467,0.82,4,96.73,82,79,12.2326
25/01/2019 14:47:18.526,1.345453,intervention,0.3454533,decay,0.3454533,0.82,4,96.73,82,79,12.2326
25/01/2019 14:47:18.529,1.348131,intervention,0.3481312,decay,0.3481312,0.82,4,96.73,82,79,12.2326
25/01/2019 14:47:18.531,1.350718,intervention,0.3507175,decay,0.3507175,0.82,4,96.73,82,79,12.2326
25/01/2019 14:47:18.590,1.410028,intervention,0.4100285,decay,0.4100285,0.79,4,94.52,79,77,11.98216
25/01/2019 14:47:18.592,1.413029,intervention,0.4130287,decay,0.4130287,0.79,4,94.52,79,77,11.98216
25/01/2019 14:47:18.595,1.415724,intervention,0.4157238,decay,0.4157238,0.79,4,94.52,79,77,11.98216
25/01/2019 14:47:18.598,1.418446,intervention,0.4184456,decay,0.4184456,0.79,4,94.52,79,77,11.98216
25/01/2019 14:47:18.601,1.421238,intervention,0.4212379,decay,0.4212379,0.78,4,93.78,78,76,11.98216
25/01/2019 14:47:18.603,1.424023,intervention,0.4240227,decay,0.4240227,0.78,4,93.78,78,76,11.98216
25/01/2019 14:47:18.606,1.426792,intervention,0.4267921,decay,0.4267921,0.78,4,93.78,78,76,11.98216
25/01/2019 14:47:18.609,1.429546,intervention,0.4295464,decay,0.4295464,0.78,4,93.78,78,76,11.98216
25/01/2019 14:47:18.673,1.493486,intervention,0.4934864,decay,0.4934864,0.75,4,91.57,75,75,12.40847
25/01/2019 14:47:18.676,1.496529,intervention,0.4965286,decay,0.4965286,0.75,4,91.57,75,75,12.40847
25/01/2019 14:47:18.679,1.499105,intervention,0.4991055,decay,0.4991055,0.75,4,91.57,75,75,12.40847
25/01/2019 14:47:18.681,1.50189,intervention,0.5018902,decay,0.5018902,0.74,4,90.83,74,74,12.40847
25/01/2019 14:47:18.684,1.504574,intervention,0.5045738,decay,0.5045738,0.74,4,90.83,74,74,12.40847
25/01/2019 14:47:18.687,1.507252,intervention,0.5072517,decay,0.5072517,0.74,4,90.83,74,74,12.40847
25/01/2019 14:47:18.690,1.510065,intervention,0.5100651,decay,0.5100651,0.74,4,90.83,74,74,12.40847
25/01/2019 14:47:18.692,1.512852,intervention,0.5128517,decay,0.5128517,0.74,4,90.83,74,74,12.40847
25/01/2019 14:47:18.753,1.572817,intervention,0.5728168,decay,0.5728168,0.71,4,88.62,71,72,11.9715
25/01/2019 14:47:18.755,1.575935,intervention,0.5759354,decay,0.5759354,0.71,4,88.62,71,72,11.9715
25/01/2019 14:47:18.759,1.578657,intervention,0.5786572,decay,0.5786572,0.71,4,88.62,71,72,11.9715
25/01/2019 14:47:18.761,1.581303,intervention,0.5813026,decay,0.5813026,0.7,4,87.88,70,72,11.9715
25/01/2019 14:47:18.764,1.584127,intervention,0.5841274,decay,0.5841274,0.7,4,87.88,70,72,11.9715
25/01/2019 14:47:18.767,1.58674,intervention,0.5867405,decay,0.5867405,0.7,4,87.88,70,72,11.9715
25/01/2019 14:47:18.769,1.589493,intervention,0.5894928,decay,0.5894928,0.7,4,87.88,70,72,11.9715
25/01/2019 14:47:18.773,1.59234,intervention,0.5923405,decay,0.5923405,0.7,4,87.88,70,72,11.9715
25/01/2019 14:47:18.834,1.654072,intervention,0.6540718,decay,0.6540718,0.67,4,85.67,67,70,12.50932
25/01/2019 14:47:18.837,1.657093,intervention,0.657093,decay,0.657093,0.67,4,85.67,67,70,12.50932
25/01/2019 14:47:18.840,1.659771,intervention,0.659771,decay,0.659771,0.67,4,85.67,67,70,12.50932
25/01/2019 14:47:18.843,1.662571,intervention,0.662571,decay,0.662571,0.66,3,84.94,66,69,12.50932
25/01/2019 14:47:18.846,1.665503,intervention,0.6655025,decay,0.6655025,0.66,3,84.94,66,69,12.50932
25/01/2019 14:47:18.848,1.668169,intervention,0.668169,decay,0.668169,0.66,3,84.94,66,69,12.50932
25/01/2019 14:47:18.851,1.6709,intervention,0.6709003,decay,0.6709003,0.66,3,84.94,66,69,12.50932
25/01/2019 14:47:18.854,1.673653,intervention,0.6736526,decay,0.6736526,0.66,3,84.94,66,69,12.50932
25/01/2019 14:47:18.913,1.73275,intervention,0.7327499,decay,0.7327499,0.63,3,82.73,63,67,12.3152
25/01/2019 14:47:18.916,1.735973,intervention,0.7359734,decay,0.7359734,0.63,3,82.73,63,67,12.3152
25/01/2019 14:47:18.919,1.738546,intervention,0.7385464,decay,0.7385464,0.63,3,82.73,63,67,12.3152
25/01/2019 14:47:18.921,1.741175,intervention,0.7411747,decay,0.7411747,0.62,3,81.99,62,67,12.3152
25/01/2019 14:47:18.924,1.743914,intervention,0.7439137,decay,0.7439137,0.62,3,81.99,62,67,12.3152
25/01/2019 14:47:18.927,1.746572,intervention,0.7465725,decay,0.7465725,0.62,3,81.99,62,67,12.3152
25/01/2019 14:47:18.929,1.749264,intervention,0.7492638,decay,0.7492638,0.62,3,81.99,62,67,12.3152
25/01/2019 14:47:18.932,1.751894,intervention,0.751894,decay,0.751894,0.62,3,81.99,62,67,12.3152
25/01/2019 14:47:18.992,1.811451,intervention,0.811451,decay,0.811451,0.59,3,79.78,59,65,12.65286
25/01/2019 14:47:18.995,1.814606,intervention,0.8146057,decay,0.8146057,0.59,3,79.78,59,65,12.65286
25/01/2019 14:47:18.998,1.81741,intervention,0.8174095,decay,0.8174095,0.59,3,79.78,59,65,12.65286
25/01/2019 14:47:19.000,1.820198,intervention,0.8201981,decay,0.8201981,0.58,3,79.04,58,64,12.65286
25/01/2019 14:47:19.003,1.823025,intervention,0.8230247,decay,0.8230247,0.58,3,79.04,58,64,12.65286
25/01/2019 14:47:19.006,1.82583,intervention,0.8258305,decay,0.8258305,0.58,3,79.04,58,64,12.65286
25/01/2019 14:47:19.009,1.828693,intervention,0.8286934,decay,0.8286934,0.58,3,79.04,58,64,12.65286
25/01/2019 14:47:19.011,1.83136,intervention,0.8313599,decay,0.8313599,0.58,3,79.04,58,64,12.65286
25/01/2019 14:47:19.071,1.890574,intervention,0.8905735,decay,0.8905735,0.55,3,76.83,55,63,12.75785
25/01/2019 14:47:19.074,1.893627,intervention,0.8936272,decay,0.8936272,0.55,3,76.83,55,63,12.75785
25/01/2019 14:47:19.076,1.896225,intervention,0.896225,decay,0.896225,0.55,3,76.83,55,63,12.75785
25/01/2019 14:47:19.079,1.898937,intervention,0.8989372,decay,0.8989372,0.55,3,76.83,55,63,12.75785
25/01/2019 14:47:19.082,1.901644,intervention,0.9016438,decay,0.9016438,0.54,3,76.09,54,62,12.75785
25/01/2019 14:47:19.084,1.904261,intervention,0.9042606,decay,0.9042606,0.54,3,76.09,54,62,12.75785
25/01/2019 14:47:19.087,1.906898,intervention,0.9068985,decay,0.9068985,0.54,3,76.09,54,62,12.75785
25/01/2019 14:47:19.090,1.909674,intervention,0.9096737,decay,0.9096737,0.54,3,76.09,54,62,12.75785
25/01/2019 14:47:19.153,1.972624,intervention,0.9726238,decay,0.9726238,0.51,3,73.88,51,60,12.6762
25/01/2019 14:47:19.156,1.975725,intervention,0.9757252,decay,0.9757252,0.51,3,73.88,51,60,12.6762
25/01/2019 14:47:19.159,1.978441,intervention,0.9784412,decay,0.9784412,0.51,3,73.88,51,60,12.6762
25/01/2019 14:47:19.161,1.981081,intervention,0.981081,decay,0.981081,0.5,3,73.15,50,60,12.6762
25/01/2019 14:47:19.164,1.983698,intervention,0.9836979,decay,0.9836979,0.5,3,73.15,50,60,12.6762
25/01/2019 14:47:19.166,1.98628,intervention,0.9862804,decay,0.9862804,0.5,3,73.15,50,60,12.6762
25/01/2019 14:47:19.169,1.988876,intervention,0.9888763,decay,0.9888763,0.5,3,73.15,50,60,12.6762
25/01/2019 14:47:19.172,1.991722,intervention,0.9917221,decay,0.9917221,0.5,3,73.15,50,60,12.6762
25/01/2019 14:47:19.233,2.052109,intervention,1.052109,decay,1.052109,0.47,3,70.93,47,58,12.20472
25/01/2019 14:47:19.236,2.05529,intervention,1.05529,decay,1.05529,0.47,3,70.93,47,58,12.20472
25/01/2019 14:47:19.238,2.058039,intervention,1.058039,decay,1.058039,0.47,3,70.93,47,58,12.20472
25/01/2019 14:47:19.241,2.06072,intervention,1.06072,decay,1.06072,0.46,3,70.2,46,57,12.20472
25/01/2019 14:47:19.244,2.063534,intervention,1.063534,decay,1.063534,0.46,3,70.2,46,57,12.20472
25/01/2019 14:47:19.247,2.066565,intervention,1.066565,decay,1.066565,0.46,3,70.2,46,57,12.20472
25/01/2019 14:47:19.249,2.069233,intervention,1.069233,decay,1.069233,0.46,3,70.2,46,57,12.20472
25/01/2019 14:47:19.252,2.071894,intervention,1.071894,decay,1.071894,0.46,3,70.2,46,57,12.20472
25/01/2019 14:47:19.312,2.131273,intervention,1.131273,decay,1.131273,0.43,3,67.99,43,55,12.55359
25/01/2019 14:47:19.315,2.134708,intervention,1.134708,decay,1.134708,0.43,3,67.99,43,55,12.55359
25/01/2019 14:47:19.318,2.137505,intervention,1.137505,decay,1.137505,0.43,3,67.99,43,55,12.55359
25/01/2019 14:47:19.321,2.140169,intervention,1.140169,decay,1.140169,0.42,3,67.25,42,55,12.55359
25/01/2019 14:47:19.323,2.14296,intervention,1.14296,decay,1.14296,0.42,3,67.25,42,55,12.55359
25/01/2019 14:47:19.326,2.145617,intervention,1.145617,decay,1.145617,0.42,3,67.25,42,55,12.55359
25/01/2019 14:47:19.329,2.14834,intervention,1.14834,decay,1.14834,0.42,3,67.25,42,55,12.55359
25/01/2019 14:47:19.331,2.151009,intervention,1.151009,decay,1.151009,0.42,3,67.25,42,55,12.55359
25/01/2019 14:47:19.398,2.216867,intervention,1.216867,decay,1.216867,0.39,3,65.04,39,53,12.59609
25/01/2019 14:47:19.400,2.220085,intervention,1.220085,decay,1.220085,0.38,3,64.3,38,52,12.59609
25/01/2019 14:47:19.403,2.22279,intervention,1.22279,decay,1.22279,0.38,3,64.3,38,52,12.59609
25/01/2019 14:47:19.406,2.225412,intervention,1.225412,decay,1.225412,0.38,3,64.3,38,52,12.59609
25/01/2019 14:47:19.409,2.22818,intervention,1.22818,decay,1.22818,0.38,3,64.3,38,52,12.59609
25/01/2019 14:47:19.412,2.230902,intervention,1.230902,decay,1.230902,0.38,3,64.3,38,52,12.59609
25/01/2019 14:47:19.415,2.234388,intervention,1.234388,decay,1.234388,0.38,3,64.3,38,52,12.59609
25/01/2019 14:47:19.417,2.237135,intervention,1.237135,decay,1.237135,0.38,3,64.3,38,52,12.59609
25/01/2019 14:47:19.479,2.29739,intervention,1.29739,decay,1.29739,0.35,3,62.09,35,51,11.73763
25/01/2019 14:47:19.482,2.300934,intervention,1.300934,decay,1.300934,0.34,3,61.35,34,50,11.73763
25/01/2019 14:47:19.484,2.303953,intervention,1.303953,decay,1.303953,0.34,3,61.35,34,50,11.73763
25/01/2019 14:47:19.487,2.306759,intervention,1.306759,decay,1.306759,0.34,3,61.35,34,50,11.73763
25/01/2019 14:47:19.490,2.309383,intervention,1.309383,decay,1.309383,0.34,3,61.35,34,50,11.73763
25/01/2019 14:47:19.493,2.312111,intervention,1.312111,decay,1.312111,0.34,3,61.35,34,50,11.73763
25/01/2019 14:47:19.494,2.314911,intervention,1.314911,decay,1.314911,0.34,3,61.35,34,50,11.73763
25/01/2019 14:47:19.497,2.317682,intervention,1.317682,decay,1.317682,0.34,3,61.35,34,50,11.73763
25/01/2019 14:47:19.500,2.320494,intervention,1.320494,decay,1.320494,0.33,2,60.62,33,49,11.73763
25/01/2019 14:47:19.557,2.377335,intervention,1.377335,decay,1.377335,0.31,2,59.14,31,48,12.28311
25/01/2019 14:47:19.560,2.380405,intervention,1.380405,decay,1.380405,0.3,2,58.41,30,48,12.28311
25/01/2019 14:47:19.563,2.383196,intervention,1.383196,decay,1.383196,0.3,2,58.41,30,48,12.28311
25/01/2019 14:47:19.565,2.385847,intervention,1.385847,decay,1.385847,0.3,2,58.41,30,48,12.28311
25/01/2019 14:47:19.568,2.388506,intervention,1.388506,decay,1.388506,0.3,2,58.41,30,48,12.28311
25/01/2019 14:47:19.571,2.391153,intervention,1.391153,decay,1.391153,0.3,2,58.41,30,48,12.28311
25/01/2019 14:47:19.573,2.393822,intervention,1.393822,decay,1.393822,0.3,2,58.41,30,48,12.28311
25/01/2019 14:47:19.638,2.458014,intervention,1.458014,decay,1.458014,0.27,2,56.19,27,46,12.7551
25/01/2019 14:47:19.641,2.461409,intervention,1.461409,decay,1.461409,0.26,2,55.46,26,45,12.7551
25/01/2019 14:47:19.645,2.465466,intervention,1.465466,decay,1.465466,0.26,2,55.46,26,45,12.7551
25/01/2019 14:47:19.648,2.468212,intervention,1.468212,decay,1.468212,0.26,2,55.46,26,45,12.7551
25/01/2019 14:47:19.651,2.470924,intervention,1.470924,decay,1.470924,0.26,2,55.46,26,45,12.7551
25/01/2019 14:47:19.653,2.473806,intervention,1.473806,decay,1.473806,0.26,2,55.46,26,45,12.7551
25/01/2019 14:47:19.656,2.476576,intervention,1.476576,decay,1.476576,0.26,2,55.46,26,45,12.7551
25/01/2019 14:47:19.659,2.479321,intervention,1.479321,decay,1.479321,0.26,2,55.46,26,45,12.7551
25/01/2019 14:47:19.662,2.482622,intervention,1.482622,decay,1.482622,0.25,2,54.72,25,45,12.7551
25/01/2019 14:47:19.724,2.543943,intervention,1.543943,decay,1.543943,0.22,2,52.51,22,43,12.1454
25/01/2019 14:47:19.726,2.54698,intervention,1.54698,decay,1.54698,0.22,2,52.51,22,43,12.1454
25/01/2019 14:47:19.729,2.549772,intervention,1.549772,decay,1.549772,0.22,2,52.51,22,43,12.1454
25/01/2019 14:47:19.732,2.55245,intervention,1.55245,decay,1.55245,0.22,2,52.51,22,43,12.1454
25/01/2019 14:47:19.735,2.555033,intervention,1.555033,decay,1.555033,0.22,2,52.51,22,43,12.1454
25/01/2019 14:47:19.737,2.557835,intervention,1.557835,decay,1.557835,0.22,2,52.51,22,43,12.1454
