Time stamp,Experiment time,Phase,Time in Phase,Period Type,Time in Period,Fidelity,Model,FOV,Saturation,Quality Level,Resolution,FPS target,FPS real
26/01/2019 15:49:23.049,5.094158,intervention,4.094158,sustain low,0.09415817,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.78611
26/01/2019 15:49:23.079,5.124046,intervention,4.124046,sustain low,0.1240463,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.90521
26/01/2019 15:49:23.081,5.126383,intervention,4.126383,sustain low,0.1263828,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.90521
26/01/2019 15:49:23.083,5.128527,intervention,4.128527,sustain low,0.1285267,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.90521
26/01/2019 15:49:23.085,5.130466,intervention,4.130466,sustain low,0.1304665,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.90521
26/01/2019 15:49:23.119,5.164082,intervention,4.164082,sustain low,0.1640816,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.00187
26/01/2019 15:49:23.121,5.165987,intervention,4.165987,sustain low,0.165987,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.00187
26/01/2019 15:49:23.123,5.168158,intervention,4.168158,sustain low,0.1681576,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.00187
26/01/2019 15:49:23.125,5.170088,intervention,4.170088,sustain low,0.1700878,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.00187
26/01/2019 15:49:23.159,5.204477,intervention,4.204477,sustain low,0.2044773,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,25.51418
26/01/2019 15:49:23.162,5.206738,intervention,4.206738,sustain low,0.2067375,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,25.51418
26/01/2019 15:49:23.164,5.208937,intervention,4.208937,sustain low,0.2089367,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,25.51418
26/01/2019 15:49:23.166,5.2111,intervention,4.2111,sustain low,0.2110996,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,25.51418
26/01/2019 15:49:23.197,5.241791,intervention,4.241791,sustain low,0.2417908,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,24.85188
26/01/2019 15:49:23.199,5.244091,intervention,4.244091,sustain low,0.244091,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,24.85188
26/01/2019 15:49:23.201,5.246122,intervention,4.246122,sustain low,0.2461224,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,24.85188
26/01/2019 15:49:23.231,5.276081,intervention,4.276081,sustain low,0.2760811,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,26.84636
26/01/2019 15:49:23.233,5.278551,intervention,4.278551,sustain low,0.2785511,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,26.84636
26/01/2019 15:49:23.236,5.280621,intervention,4.280621,sustain low,0.2806206,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,26.84636
26/01/2019 15:49:23.238,5.282726,intervention,4.282726,sustain low,0.2827263,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,26.84636
26/01/2019 15:49:23.269,5.314007,intervention,4.314007,sustain low,0.3140068,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.04152
26/01/2019 15:49:23.272,5.316299,intervention,4.316299,sustain low,0.3162994,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.04152
26/01/2019 15:49:23.274,5.31868,intervention,4.31868,sustain low,0.3186798,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.04152
26/01/2019 15:49:23.276,5.320721,intervention,4.320721,sustain low,0.3207207,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.04152
26/01/2019 15:49:23.306,5.351034,intervention,4.351034,sustain low,0.3510342,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,26.87926
26/01/2019 15:49:23.308,5.353338,intervention,4.353338,sustain low,0.3533382,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,26.87926
26/01/2019 15:49:23.310,5.355412,intervention,4.355412,sustain low,0.3554115,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,26.87926
26/01/2019 15:49:23.340,5.384897,intervention,4.384897,sustain low,0.3848972,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.438
26/01/2019 15:49:23.342,5.387196,intervention,4.387196,sustain low,0.3871956,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.438
26/01/2019 15:49:23.344,5.389223,intervention,4.389223,sustain low,0.3892231,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.438
26/01/2019 15:49:23.346,5.39127,intervention,4.39127,sustain low,0.3912697,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.438
26/01/2019 15:49:23.376,5.421167,intervention,4.421167,sustain low,0.4211674,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.46432
26/01/2019 15:49:23.378,5.423378,intervention,4.423378,sustain low,0.423378,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.46432
26/01/2019 15:49:23.381,5.425547,intervention,4.425547,sustain low,0.4255466,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.46432
26/01/2019 15:49:23.410,5.455318,intervention,4.455318,sustain low,0.4553185,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.22714
26/01/2019 15:49:23.413,5.457657,intervention,4.457657,sustain low,0.4576569,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.22714
26/01/2019 15:49:23.415,5.459755,intervention,4.459755,sustain low,0.4597549,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.22714
26/01/2019 15:49:23.417,5.461864,intervention,4.461864,sustain low,0.4618645,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.22714
26/01/2019 15:49:23.447,5.491528,intervention,4.491528,sustain low,0.4915276,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.54101
26/01/2019 15:49:23.449,5.493853,intervention,4.493853,sustain low,0.4938526,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.54101
26/01/2019 15:49:23.451,5.495888,intervention,4.495888,sustain low,0.4958878,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.54101
26/01/2019 15:49:23.481,5.525515,intervention,4.525515,sustain low,0.5255146,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.30864
26/01/2019 15:49:23.483,5.527807,intervention,4.527807,sustain low,0.5278072,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.30864
26/01/2019 15:49:23.485,5.529865,intervention,4.529865,sustain low,0.5298653,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.30864
26/01/2019 15:49:23.487,5.531876,intervention,4.531876,sustain low,0.5318756,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.30864
26/01/2019 15:49:23.516,5.560356,intervention,4.560356,sustain low,0.5603561,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.72721
26/01/2019 15:49:23.518,5.562685,intervention,4.562685,sustain low,0.562685,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.72721
26/01/2019 15:49:23.520,5.564743,intervention,4.564743,sustain low,0.564743,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.72721
26/01/2019 15:49:23.550,5.594866,intervention,4.594866,sustain low,0.5948658,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,29.41981
26/01/2019 15:49:23.552,5.597301,intervention,4.597301,sustain low,0.5973015,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,29.41981
26/01/2019 15:49:23.555,5.599434,intervention,4.599434,sustain low,0.5994339,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,29.41981
26/01/2019 15:49:23.557,5.601524,intervention,4.601524,sustain low,0.6015244,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,29.41981
26/01/2019 15:49:23.587,5.631346,intervention,4.631346,sustain low,0.6313457,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.37845
26/01/2019 15:49:23.589,5.633474,intervention,4.633474,sustain low,0.6334743,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.37845
26/01/2019 15:49:23.591,5.635595,intervention,4.635595,sustain low,0.6355953,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.37845
26/01/2019 15:49:23.620,5.66466,intervention,4.66466,sustain low,0.6646595,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.93117
26/01/2019 15:49:23.622,5.667044,intervention,4.667044,sustain low,0.6670437,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.93117
26/01/2019 15:49:23.624,5.669123,intervention,4.669123,sustain low,0.6691227,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.93117
26/01/2019 15:49:23.626,5.671171,intervention,4.671171,sustain low,0.6711712,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.93117
26/01/2019 15:49:23.655,5.700056,intervention,4.700056,sustain low,0.7000561,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,29.23455
26/01/2019 15:49:23.658,5.702396,intervention,4.702396,sustain low,0.7023964,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,29.23455
26/01/2019 15:49:23.660,5.704472,intervention,4.704472,sustain low,0.7044716,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,29.23455
26/01/2019 15:49:23.690,5.734379,intervention,4.734379,sustain low,0.7343788,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.94842
26/01/2019 15:49:23.692,5.73674,intervention,4.73674,sustain low,0.7367401,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.94842
26/01/2019 15:49:23.694,5.738766,intervention,4.738766,sustain low,0.7387657,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.94842
26/01/2019 15:49:23.696,5.740862,intervention,4.740862,sustain low,0.7408619,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.94842
26/01/2019 15:49:23.726,5.771664,intervention,4.771664,sustain low,0.7716637,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.5912
26/01/2019 15:49:23.729,5.774353,intervention,4.774353,sustain low,0.774353,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.5912
26/01/2019 15:49:23.731,5.776545,intervention,4.776545,sustain low,0.7765446,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.5912
26/01/2019 15:49:23.762,5.807415,intervention,4.807415,sustain low,0.807415,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.47223
26/01/2019 15:49:23.764,5.80991,intervention,4.80991,sustain low,0.8099098,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.47223
26/01/2019 15:49:23.766,5.811909,intervention,4.811909,sustain low,0.8119087,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.47223
26/01/2019 15:49:23.768,5.814182,intervention,4.814182,sustain low,0.8141823,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.47223
26/01/2019 15:49:23.799,5.844519,intervention,4.844519,sustain low,0.8445187,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.20948
26/01/2019 15:49:23.801,5.84684,intervention,4.84684,sustain low,0.8468399,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.20948
26/01/2019 15:49:23.804,5.849253,intervention,4.849253,sustain low,0.8492527,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.20948
26/01/2019 15:49:23.806,5.85165,intervention,4.85165,sustain low,0.8516502,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.20948
26/01/2019 15:49:23.835,5.881004,intervention,4.881004,sustain low,0.8810043,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.44749
26/01/2019 15:49:23.837,5.883186,intervention,4.883186,sustain low,0.8831863,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.44749
26/01/2019 15:49:23.839,5.885124,intervention,4.885124,sustain low,0.8851242,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.44749
26/01/2019 15:49:23.869,5.914446,intervention,4.914446,sustain low,0.9144459,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.71358
26/01/2019 15:49:23.871,5.916901,intervention,4.916901,sustain low,0.9169006,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.71358
26/01/2019 15:49:23.873,5.918953,intervention,4.918953,sustain low,0.9189529,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.71358
26/01/2019 15:49:23.875,5.92107,intervention,4.92107,sustain low,0.9210701,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.71358
26/01/2019 15:49:23.905,5.951012,intervention,4.951012,sustain low,0.9510117,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.94364
26/01/2019 15:49:23.907,5.953159,intervention,4.953159,sustain low,0.9531593,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.94364
26/01/2019 15:49:23.909,5.955103,intervention,4.955103,sustain low,0.9551029,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.94364
26/01/2019 15:49:23.940,5.985037,intervention,4.985037,sustain low,0.9850368,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.15989
26/01/2019 15:49:23.942,5.987284,intervention,4.987284,sustain low,0.9872837,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.15989
26/01/2019 15:49:23.944,5.989317,intervention,4.989317,sustain low,0.9893169,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.15989
26/01/2019 15:49:23.946,5.991409,intervention,4.991409,sustain low,0.9914093,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.15989
26/01/2019 15:49:23.977,6.022804,intervention,5.022804,sustain low,1.022804,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.50416
26/01/2019 15:49:23.979,6.02507,intervention,5.02507,sustain low,1.02507,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.50416
26/01/2019 15:49:23.981,6.027067,intervention,5.027067,sustain low,1.027067,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.50416
26/01/2019 15:49:24.012,6.057249,intervention,5.057249,sustain low,1.057249,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.11688
26/01/2019 15:49:24.014,6.059746,intervention,5.059746,sustain low,1.059746,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.11688
26/01/2019 15:49:24.016,6.061743,intervention,5.061743,sustain low,1.061743,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.11688
26/01/2019 15:49:24.018,6.06381,intervention,5.06381,sustain low,1.06381,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.11688
26/01/2019 15:49:24.048,6.093307,intervention,5.093307,sustain low,1.093307,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.05002
26/01/2019 15:49:24.050,6.095528,intervention,5.095528,sustain low,1.095528,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.05002
26/01/2019 15:49:24.052,6.097656,intervention,5.097656,sustain low,1.097656,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.05002
26/01/2019 15:49:24.054,6.099588,intervention,5.099588,sustain low,1.099588,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.05002
26/01/2019 15:49:24.084,6.129644,intervention,5.129644,sustain low,1.129644,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.32524
26/01/2019 15:49:24.086,6.131796,intervention,5.131796,sustain low,1.131796,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.32524
26/01/2019 15:49:24.089,6.134089,intervention,5.134089,sustain low,1.134089,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.32524
26/01/2019 15:49:24.119,6.164244,intervention,5.164244,sustain low,1.164244,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.15482
26/01/2019 15:49:24.122,6.166775,intervention,5.166775,sustain low,1.166775,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.15482
26/01/2019 15:49:24.124,6.168907,intervention,5.168907,sustain low,1.168907,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.15482
26/01/2019 15:49:24.126,6.171074,intervention,5.171074,sustain low,1.171074,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.15482
26/01/2019 15:49:24.159,6.203653,intervention,5.203653,sustain low,1.203653,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.25697
26/01/2019 15:49:24.161,6.205843,intervention,5.205843,sustain low,1.205843,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.25697
26/01/2019 15:49:24.163,6.208027,intervention,5.208027,sustain low,1.208027,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.25697
26/01/2019 15:49:24.195,6.239937,intervention,5.239937,sustain low,1.239937,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,25.81698
26/01/2019 15:49:24.198,6.242622,intervention,5.242622,sustain low,1.242622,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,25.81698
26/01/2019 15:49:24.200,6.244728,intervention,5.244728,sustain low,1.244728,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,25.81698
26/01/2019 15:49:24.202,6.246838,intervention,5.246838,sustain low,1.246838,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,25.81698
26/01/2019 15:49:24.232,6.27659,intervention,5.27659,sustain low,1.27659,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,26.51374
26/01/2019 15:49:24.234,6.278902,intervention,5.278902,sustain low,1.278902,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,26.51374
26/01/2019 15:49:24.236,6.280897,intervention,5.280897,sustain low,1.280897,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,26.51374
26/01/2019 15:49:24.238,6.283213,intervention,5.283213,sustain low,1.283213,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,26.51374
26/01/2019 15:49:24.270,6.314724,intervention,5.314724,sustain low,1.314724,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.4896
26/01/2019 15:49:24.272,6.316851,intervention,5.316851,sustain low,1.316851,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.4896
26/01/2019 15:49:24.274,6.318838,intervention,5.318838,sustain low,1.318838,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.4896
26/01/2019 15:49:24.276,6.320829,intervention,5.320829,sustain low,1.320829,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.4896
26/01/2019 15:49:24.306,6.350967,intervention,5.350967,sustain low,1.350967,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,26.74169
26/01/2019 15:49:24.308,6.353191,intervention,5.353191,sustain low,1.353191,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,26.74169
26/01/2019 15:49:24.310,6.355333,intervention,5.355333,sustain low,1.355333,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,26.74169
26/01/2019 15:49:24.343,6.387285,intervention,5.387285,sustain low,1.387285,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.88638
26/01/2019 15:49:24.345,6.389767,intervention,5.389767,sustain low,1.389767,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.88638
26/01/2019 15:49:24.347,6.39185,intervention,5.39185,sustain low,1.39185,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.88638
26/01/2019 15:49:24.349,6.393896,intervention,5.393896,sustain low,1.393896,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.88638
26/01/2019 15:49:24.381,6.425611,intervention,5.425611,sustain low,1.425611,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,26.73611
26/01/2019 15:49:24.383,6.427814,intervention,5.427814,sustain low,1.427814,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,26.73611
26/01/2019 15:49:24.385,6.429932,intervention,5.429932,sustain low,1.429932,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,26.73611
26/01/2019 15:49:24.387,6.431978,intervention,5.431978,sustain low,1.431978,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,26.73611
26/01/2019 15:49:24.417,6.461409,intervention,5.461409,sustain low,1.461409,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,26.45853
26/01/2019 15:49:24.419,6.463768,intervention,5.463768,sustain low,1.463768,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,26.45853
26/01/2019 15:49:24.421,6.465908,intervention,5.465908,sustain low,1.465908,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,26.45853
26/01/2019 15:49:24.451,6.49572,intervention,5.49572,sustain low,1.49572,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.21097
26/01/2019 15:49:24.453,6.497993,intervention,5.497993,sustain low,1.497993,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.21097
26/01/2019 15:49:24.455,6.500059,intervention,5.500059,sustain low,1.500059,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.21097
26/01/2019 15:49:24.457,6.502127,intervention,5.502127,sustain low,1.502127,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.21097
26/01/2019 15:49:24.487,6.531969,intervention,5.531969,sustain low,1.531969,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.39812
26/01/2019 15:49:24.489,6.534258,intervention,5.534258,sustain low,1.534258,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.39812
26/01/2019 15:49:24.491,6.53636,intervention,5.53636,sustain low,1.53636,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.39812
26/01/2019 15:49:24.522,6.566282,intervention,5.566282,sustain low,1.566282,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.31778
26/01/2019 15:49:24.524,6.568756,intervention,5.568756,sustain low,1.568756,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.31778
26/01/2019 15:49:24.526,6.570885,intervention,5.570885,sustain low,1.570885,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.31778
26/01/2019 15:49:24.528,6.572824,intervention,5.572824,sustain low,1.572824,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.31778
26/01/2019 15:49:24.558,6.602758,intervention,5.602758,sustain low,1.602758,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.22371
26/01/2019 15:49:24.560,6.605074,intervention,5.605074,sustain low,1.605074,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.22371
26/01/2019 15:49:24.562,6.607222,intervention,5.607222,sustain low,1.607222,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.22371
26/01/2019 15:49:24.593,6.637863,intervention,5.637863,sustain low,1.637863,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.05041
26/01/2019 15:49:24.595,6.640182,intervention,5.640182,sustain low,1.640182,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.05041
26/01/2019 15:49:24.598,6.642391,intervention,5.642391,sustain low,1.642391,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.05041
26/01/2019 15:49:24.600,6.644478,intervention,5.644478,sustain low,1.644478,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,28.05041
26/01/2019 15:49:24.631,6.675499,intervention,5.675499,sustain low,1.675499,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.67967
26/01/2019 15:49:24.633,6.678076,intervention,5.678076,sustain low,1.678076,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.67967
26/01/2019 15:49:24.635,6.680237,intervention,5.680237,sustain low,1.680237,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.67967
26/01/2019 15:49:24.639,6.683537,intervention,5.683537,sustain low,1.683537,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.67967
26/01/2019 15:49:24.669,6.713675,intervention,5.713675,sustain low,1.713675,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.09601
26/01/2019 15:49:24.671,6.716324,intervention,5.716324,sustain low,1.716324,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.09601
26/01/2019 15:49:24.674,6.718534,intervention,5.718534,sustain low,1.718534,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.09601
26/01/2019 15:49:24.704,6.748585,intervention,5.748585,sustain low,1.748585,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,26.66631
26/01/2019 15:49:24.706,6.751127,intervention,5.751127,sustain low,1.751127,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,26.66631
26/01/2019 15:49:24.708,6.753201,intervention,5.753201,sustain low,1.753201,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,26.66631
26/01/2019 15:49:24.710,6.755192,intervention,5.755192,sustain low,1.755192,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,26.66631
26/01/2019 15:49:24.741,6.785492,intervention,5.785492,sustain low,1.785492,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.57533
26/01/2019 15:49:24.743,6.787729,intervention,5.787729,sustain low,1.787729,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.57533
26/01/2019 15:49:24.745,6.789913,intervention,5.789913,sustain low,1.789913,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.57533
26/01/2019 15:49:24.747,6.79215,intervention,5.79215,sustain low,1.79215,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.57533
26/01/2019 15:49:24.777,6.822605,intervention,5.822605,sustain low,1.822605,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.49383
26/01/2019 15:49:24.779,6.824881,intervention,5.824881,sustain low,1.824881,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.49383
26/01/2019 15:49:24.781,6.82688,intervention,5.82688,sustain low,1.82688,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.49383
26/01/2019 15:49:24.813,6.858324,intervention,5.858324,sustain low,1.858324,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.46445
26/01/2019 15:49:24.815,6.860935,intervention,5.860935,sustain low,1.860935,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.46445
26/01/2019 15:49:24.817,6.863115,intervention,5.863115,sustain low,1.863115,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.46445
26/01/2019 15:49:24.819,6.86516,intervention,5.86516,sustain low,1.86516,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.46445
26/01/2019 15:49:24.849,6.894735,intervention,5.894735,sustain low,1.894735,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.0532
26/01/2019 15:49:24.851,6.896841,intervention,5.896841,sustain low,1.896841,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.0532
26/01/2019 15:49:24.853,6.898743,intervention,5.898743,sustain low,1.898743,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.0532
26/01/2019 15:49:24.855,6.900736,intervention,5.900736,sustain low,1.900736,0,1,36.3,0,Q1,1920 x 1080 @ 60Hz,30,27.0532
