Time stamp,Ticks,Phase,Time in Phase,Trial Number,Trial Time,Period Type,Time in Period,Fidelity,Model,FOV,Saturation,Quality Level,Resolution,ThreadSleep,FPS realAudio Clip,
31/01/2019 18:04:41.980,636845546819809122,adaptation PE,0.0039987,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:41.986,636845546819865008,adaptation PE,0.0039987,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:41.991,636845546819915243,adaptation PE,0.0039987,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:41.997,636845546819975145,adaptation PE,0.0039987,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.002,636845546820025159,adaptation PE,0.0039987,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.008,636845546820085136,adaptation PE,0.0039987,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.014,636845546820144845,adaptation PE,0.0039987,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.019,636845546820195034,adaptation PE,0.0039987,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.024,636845546820245034,adaptation PE,0.0039987,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.030,636845546820305007,adaptation PE,0.0039987,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.036,636845546820364716,adaptation PE,0.0039987,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.041,636845546820414966,adaptation PE,0.0039987,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.047,636845546820474653,adaptation PE,0.0039987,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.056,636845546820564604,adaptation PE,0.0985482,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.05394,none,
31/01/2019 18:04:42.062,636845546820624800,adaptation PE,0.0985482,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.05394,none,
31/01/2019 18:04:42.068,636845546820684741,adaptation PE,0.0985482,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.05394,none,
31/01/2019 18:04:42.074,636845546820744762,adaptation PE,0.0985482,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.05394,none,
31/01/2019 18:04:42.080,636845546820804681,adaptation PE,0.0985482,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.05394,none,
31/01/2019 18:04:42.085,636845546820854691,adaptation PE,0.0985482,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.05394,none,
31/01/2019 18:04:42.091,636845546820914625,adaptation PE,0.0985482,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.05394,none,
31/01/2019 18:04:42.097,636845546820974614,adaptation PE,0.0985482,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.05394,none,
31/01/2019 18:04:42.103,636845546821034563,adaptation PE,0.0985482,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.05394,none,
31/01/2019 18:04:42.108,636845546821084564,adaptation PE,0.0985482,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.05394,none,
31/01/2019 18:04:42.114,636845546821144341,adaptation PE,0.0985482,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.05394,none,
31/01/2019 18:04:42.119,636845546821194463,adaptation PE,0.0985482,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.05394,none,
31/01/2019 18:04:42.124,636845546821244472,adaptation PE,0.0985482,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.05394,none,
31/01/2019 18:04:42.130,636845546821304386,adaptation PE,0.0985482,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.05394,none,
31/01/2019 18:04:42.136,636845546821364156,adaptation PE,0.0985482,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.05394,none,
31/01/2019 18:04:42.141,636845546821414323,adaptation PE,0.0985482,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.05394,none,
31/01/2019 18:04:42.147,636845546821474306,adaptation PE,0.0985482,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.05394,none,
31/01/2019 18:04:42.153,636845546821534052,adaptation PE,0.0985482,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.05394,none,
31/01/2019 18:04:42.159,636845546821594228,adaptation PE,0.1994563,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.165,636845546821653981,adaptation PE,0.1994563,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.170,636845546821704169,adaptation PE,0.1994563,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.176,636845546821763928,adaptation PE,0.1994563,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.182,636845546821823885,adaptation PE,0.1994563,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.187,636845546821874063,adaptation PE,0.1994563,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.193,636845546821934029,adaptation PE,0.1994563,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.199,636845546821994009,adaptation PE,0.1994563,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.205,636845546822053983,adaptation PE,0.1994563,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.211,636845546822113926,adaptation PE,0.1994563,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.217,636845546822173913,adaptation PE,0.1994563,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.223,636845546822233859,adaptation PE,0.1994563,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.229,636845546822293607,adaptation PE,0.1994563,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.235,636845546822353832,adaptation PE,0.1994563,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.241,636845546822413548,adaptation PE,0.1994563,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.247,636845546822473520,adaptation PE,0.1994563,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.253,636845546822533479,adaptation PE,0.1994563,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.259,636845546822593452,adaptation PE,0.3004219,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.265,636845546822653408,adaptation PE,0.3004219,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.270,636845546822703587,adaptation PE,0.3004219,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.276,636845546822763363,adaptation PE,0.3004219,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.282,636845546822823314,adaptation PE,0.3004219,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.287,636845546822873525,adaptation PE,0.3004219,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.293,636845546822933462,adaptation PE,0.3004219,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.299,636845546822993217,adaptation PE,0.3004219,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.304,636845546823043407,adaptation PE,0.3004219,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.310,636845546823103364,adaptation PE,0.3004219,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.316,636845546823163120,adaptation PE,0.3004219,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.321,636845546823213307,adaptation PE,0.3004219,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.327,636845546823273272,adaptation PE,0.3004219,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.333,636845546823333294,adaptation PE,0.3004219,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.339,636845546823393191,adaptation PE,0.3004219,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.345,636845546823453168,adaptation PE,0.3004219,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.351,636845546823512919,adaptation PE,0.3004219,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.357,636845546823572880,adaptation PE,0.3004219,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.363,636845546823633057,adaptation PE,0.4023404,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.369,636845546823692819,adaptation PE,0.4023404,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.374,636845546823743007,adaptation PE,0.4023404,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.380,636845546823802957,adaptation PE,0.4023404,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.385,636845546823852973,adaptation PE,0.4023404,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.391,636845546823912893,adaptation PE,0.4023404,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.397,636845546823972872,adaptation PE,0.4023404,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.403,636845546824032829,adaptation PE,0.4023404,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.408,636845546824082834,adaptation PE,0.4023404,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.414,636845546824142553,adaptation PE,0.4023404,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.419,636845546824192755,adaptation PE,0.4023404,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.425,636845546824252700,adaptation PE,0.4023404,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.431,636845546824312460,adaptation PE,0.4023404,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.437,636845546824372647,adaptation PE,0.4023404,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.443,636845546824432612,adaptation PE,0.4023404,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.449,636845546824492354,adaptation PE,0.4023404,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.455,636845546824552360,adaptation PE,0.4023404,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.461,636845546824612517,adaptation PE,0.5022832,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.467,636845546824672270,adaptation PE,0.5022832,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.472,636845546824722445,adaptation PE,0.5022832,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.478,636845546824782429,adaptation PE,0.5022832,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.484,636845546824842411,adaptation PE,0.5022832,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.490,636845546824902371,adaptation PE,0.5022832,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.496,636845546824962145,adaptation PE,0.5022832,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.501,636845546825012308,adaptation PE,0.5022832,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.507,636845546825072242,adaptation PE,0.5022832,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.513,636845546825132207,adaptation PE,0.5022832,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.519,636845546825192214,adaptation PE,0.5022832,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.525,636845546825252136,adaptation PE,0.5022832,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.531,636845546825311888,adaptation PE,0.5022832,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.537,636845546825372070,adaptation PE,0.5022832,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.542,636845546825422070,adaptation PE,0.5022832,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.548,636845546825481791,adaptation PE,0.5022832,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.553,636845546825531971,adaptation PE,0.5022832,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.558,636845546825581978,adaptation PE,0.5022832,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.564,636845546825641699,adaptation PE,0.6042254,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.570,636845546825701910,adaptation PE,0.6042254,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.576,636845546825761865,adaptation PE,0.6042254,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.582,636845546825821595,adaptation PE,0.6042254,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.587,636845546825871789,adaptation PE,0.6042254,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.593,636845546825931772,adaptation PE,0.6042254,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.599,636845546825991494,adaptation PE,0.6042254,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.604,636845546826041699,adaptation PE,0.6042254,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.610,636845546826101646,adaptation PE,0.6042254,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.616,636845546826161418,adaptation PE,0.6042254,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.622,636845546826221596,adaptation PE,0.6042254,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.628,636845546826281573,adaptation PE,0.6042254,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.634,636845546826341516,adaptation PE,0.6042254,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.640,636845546826401476,adaptation PE,0.6042254,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.646,636845546826461624,adaptation PE,0.6042254,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.652,636845546826521209,adaptation PE,0.6042254,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.657,636845546826571437,adaptation PE,0.6042254,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.663,636845546826631342,adaptation PE,0.7041679,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.669,636845546826691326,adaptation PE,0.7041679,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.675,636845546826751312,adaptation PE,0.7041679,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.681,636845546826811031,adaptation PE,0.7041679,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.686,636845546826861226,adaptation PE,0.7041679,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.692,636845546826921225,adaptation PE,0.7041679,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.698,636845546826980994,adaptation PE,0.7041679,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.703,636845546827031129,adaptation PE,0.7041679,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.709,636845546827091096,adaptation PE,0.7041679,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.714,636845546827141158,adaptation PE,0.7041679,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.720,636845546827201029,adaptation PE,0.7041679,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.726,636845546827260989,adaptation PE,0.7041679,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.732,636845546827320895,adaptation PE,0.7041679,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.738,636845546827380918,adaptation PE,0.7041679,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.744,636845546827440879,adaptation PE,0.7041679,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.750,636845546827500897,adaptation PE,0.7041679,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.756,636845546827560813,adaptation PE,0.7041679,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.762,636845546827620574,adaptation PE,0.7041679,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.768,636845546827680536,adaptation PE,0.8061095,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.774,636845546827740511,adaptation PE,0.8061095,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.780,636845546827800461,adaptation PE,0.8061095,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.786,636845546827860440,adaptation PE,0.8061095,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.791,636845546827910618,adaptation PE,0.8061095,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.796,636845546827960623,adaptation PE,0.8061095,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.802,636845546828020584,adaptation PE,0.8061095,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.808,636845546828080531,adaptation PE,0.8061095,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.814,636845546828140484,adaptation PE,0.8061095,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.820,636845546828200442,adaptation PE,0.8061095,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.826,636845546828260432,adaptation PE,0.8061095,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.832,636845546828320169,adaptation PE,0.8061095,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.837,636845546828370347,adaptation PE,0.8061095,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.843,636845546828430334,adaptation PE,0.8061095,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.849,636845546828490068,adaptation PE,0.8061095,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.855,636845546828550039,adaptation PE,0.8061095,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.861,636845546828610018,adaptation PE,0.8061095,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.871,636845546828710163,adaptation PE,0.9080508,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.876,636845546828769916,adaptation PE,0.9080508,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.882,636845546828829879,adaptation PE,0.9080508,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.888,636845546828880069,adaptation PE,0.9080508,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.893,636845546828939819,adaptation PE,0.9080508,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.899,636845546828999827,adaptation PE,0.9080508,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.904,636845546829049973,adaptation PE,0.9080508,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.910,636845546829100010,adaptation PE,0.9080508,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.915,636845546829159686,adaptation PE,0.9080508,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.920,636845546829209893,adaptation PE,0.9080508,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.926,636845546829269866,adaptation PE,0.9080508,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.932,636845546829329594,adaptation PE,0.9080508,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.937,636845546829379802,adaptation PE,0.9080508,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.943,636845546829439743,adaptation PE,0.9080508,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.949,636845546829499497,adaptation PE,0.9080508,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.955,636845546829555332,adaptation PE,0.9080508,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.960,636845546829605416,adaptation PE,0.9080508,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,none,
31/01/2019 18:04:42.966,636845546829665155,break,0.0075692,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.0386,Audio_1,
31/01/2019 18:04:42.972,636845546829725111,break,0.0075692,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.0386,Audio_1,
31/01/2019 18:04:42.977,636845546829775308,break,0.0075692,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.0386,Audio_1,
31/01/2019 18:04:42.983,636845546829835297,break,0.0075692,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.0386,Audio_1,
31/01/2019 18:04:42.989,636845546829895237,break,0.0075692,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.0386,Audio_1,
31/01/2019 18:04:42.995,636845546829955231,break,0.0075692,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.0386,Audio_1,
31/01/2019 18:04:43.001,636845546830015172,break,0.0075692,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.0386,Audio_1,
31/01/2019 18:04:43.007,636845546830075132,break,0.0075692,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.0386,Audio_1,
31/01/2019 18:04:43.013,636845546830135090,break,0.0075692,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.0386,Audio_1,
31/01/2019 18:04:43.019,636845546830195053,break,0.0075692,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.0386,Audio_1,
31/01/2019 18:04:43.025,636845546830255041,break,0.0075692,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.0386,Audio_1,
31/01/2019 18:04:43.031,636845546830314780,break,0.0075692,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.0386,Audio_1,
31/01/2019 18:04:43.037,636845546830374952,break,0.0075692,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.0386,Audio_1,
31/01/2019 18:04:43.043,636845546830434926,break,0.0075692,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.0386,Audio_1,
31/01/2019 18:04:43.048,636845546830484944,break,0.0075692,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.0386,Audio_1,
31/01/2019 18:04:43.054,636845546830544653,break,0.0075692,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.0386,Audio_1,
31/01/2019 18:04:43.059,636845546830594826,break,0.0075692,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.0386,Audio_1,
31/01/2019 18:04:43.065,636845546830654588,break,0.0075692,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10.0386,Audio_1,
31/01/2019 18:04:43.071,636845546830714562,break,0.1105107,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,Audio_1,
31/01/2019 18:04:43.077,636845546830774518,break,0.1105107,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,Audio_1,
31/01/2019 18:04:43.083,636845546830834730,break,0.1105107,0,0,none,0,999,999,999,999,Transition2VE,Transition2VE,999,10,Audio_1,
